bar_diameter_mm,h_convection,T_core_initial,delta_T_initial,T_water,quench_time_s,T_surface_initial,dt,n_steps,T_surface_end,T_surface_min,peak_cooling_rate,mean_cooling_rate,gap_core_surface,gap_subsurface_surface,T_core_end,rim_depth_mm,Bi_surface_end,Fo_surface_end,stability_worst
11.782965883274631,16577.165999958153,998.0633025971628,75.45625658067952,53.05315934247331,0.31323292892708093,922.6070460164832,0.00022266541509592214,1407,523.6595695441932,523.6595695441932,-18850.414354792185,-1273.4117656994774,456.9328173284224,60.56422252928394,980.5923868726156,0.8837224412455973,0.12783760835724728,0.017595425248817853,0.01984478233065545
26.642165542478246,11785.066619836252,1079.211678920844,102.30345528197371,45.47003086042396,0.29046893248298433,976.9082236388703,0.0010182304107797077,285,590.2215028875497,590.2215028875497,-6322.96532161577,-1332.5034265762883,485.24878695929453,151.5388583343073,1075.4702898468443,0.0,0.21664938997130379,0.013322232747073648,0.016604337310578775
11.899464062257133,23110.690289813,994.0556487904397,83.67136226232317,27.024962940689882,0.2770233760406037,910.3842865281165,0.0002138695785263373,1295,451.7011467087169,451.7011467087169,-26930.481839511594,-1656.1283619885994,526.6191565213342,74.35991429588739,978.3203032300511,0.8924598046692852,0.1705472610606343,0.019163833968731763,0.02243217336351971
13.739489002784033,20203.110319100033,1044.4670444455533,89.55372355439786,34.74390837476857,0.30437236252849137,954.9133208911554,0.0002806559598726801,1085,489.91870757278014,489.91870757278014,-21100.211785456046,-1527.0171496886196,541.2391255553242,82.8374360287919,1031.1578331281044,0.6869744501392019,0.1770534794261908,0.017521406613766093,0.020623632619174454
27.94121037735976,9602.566501723373,1011.9500560870849,62.36597924563629,28.31422964351921,0.23677542333170182,949.5840768414487,0.0011780955228067433,201,642.9632417008714,642.9632417008714,-4883.632839971341,-1294.8668102140025,367.3338924660401,137.4662295766101,1010.2971341669115,0.0,0.19343826520090268,0.011824276149232227,0.01660310609031824
31.408527882442897,8896.28738589049,1078.2681093622484,125.10040363436251,37.58495256541095,0.22729642331443684,953.167705727886,0.0014512264024332084,157,680.5969619979228,680.5969619979228,-3879.8744913048686,-1196.3118806990942,395.1033954491261,143.02890045527238,1075.7003574470489,0.0,0.2529374444543247,0.011442026178426207,0.016619432295047594
20.572361645532002,17181.331302288592,982.1783884432795,79.012531928448,44.14875702543068,0.20143533414903048,903.1658565148315,0.0006055107371419125,333,526.7086548112089,526.7053006961193,-11300.517392729747,-1867.0223959267828,452.2028555380847,123.19903702529393,978.9115103492936,0.5143090411382987,0.2318431536008771,0.01559001753615244,0.01920459199265658
27.32008757923836,15586.823077887479,1076.964915100734,123.09681428011396,50.70168840439284,0.225168315602819,953.8681008206202,0.0009931874633533598,227,539.788872025051,539.788872025051,-8013.204273711955,-1836.6498159649548,533.8621933208308,184.80886096237236,1073.6510653458818,0.0,0.282194325353468,0.014070750974939495,0.0180414370535292
22.46912248187466,17215.86917253161,993.1331545996112,68.03587275845797,48.89910816080115,0.13037119000134761,925.0972818411533,0.0007035351119393953,185,562.6336047462215,562.6336047462215,-10626.218308489686,-2784.883207934106,428.9780415174479,171.76290303249107,991.6116462636694,0.0,0.2608365285243968,0.013936337571054367,0.01757144348343231
21.886254284120966,23186.095487350245,1053.6918398145085,133.91153840156682,34.269699208965,0.25672177543592667,919.7803014129418,0.0006084404335014615,422,459.3975651207376,459.3975651207376,-14783.386706859968,-1793.0339460267096,587.9168189203158,142.34079111713248,1047.3143840410535,0.5471563571030242,0.31645124480265135,0.015886861474837706,0.02091427856455738
23.361219404230916,22657.62285292179,1057.6564539891483,132.92901965227108,51.667403448721004,0.18463854557010317,924.7274343368772,0.0006832157317086623,270,480.8615614290269,480.6833314760062,-13348.629841893713,-2406.1911942880974,572.810215339961,173.70306869797616,1053.671776768988,0.5840304851057725,0.33528982531957807,0.015023467075775501,0.02006709325901754
15.886690447657202,14892.56481311146,978.4408344092506,150.04233095329278,39.75917156182881,0.15953946746672745,828.3985034559578,0.0003946514806141029,404,560.2786460441963,560.2786460441963,-11010.947949794308,-1681.643287801042,409.9466952970348,84.38141955911033,970.2253413412311,0.39716726119143,0.15931152449354893,0.015731525344928738,0.01823773863023824
19.714226175244978,24332.166990087306,1073.9634566889517,66.19588930159061,39.9844832663038,0.32785672002792865,1007.7675673873612,0.0004995952573533111,656,451.725151640899,451.725151640899,-19050.439205786235,-1696.6246602305405,617.2281870250788,129.99006073674383,1068.9533386659778,0.9857113087622487,0.29745915620339836,0.016309016611062373,0.021160282930696193
30.536231082675464,10005.034048317943,1039.6788199794155,109.97439776746799,45.544225496816736,0.3008245216598598,929.7044222119475,0.0013599307864300687,221,601.96040004754,601.96040004754,-4405.536734166468,-1090.5000754276068,434.5933729284005,146.1006235199328,1036.5537729759405,0.0,0.21295400207775142,0.013088947662273663,0.01660765516651185
10.144635501663977,19124.760755871925,993.9866545168431,135.2348093639815,25.565964273660025,0.16275265397632,858.7518451528616,0.00016562030750248935,983,533.1831143416033,533.1831143416033,-23390.00624696041,-1999.7494315395588,441.93889065761175,65.39181203319663,975.122004999215,0.5072317750831994,0.1278503154660687,0.017280116030798563,0.01948938431662643
10.465006993111759,18664.864212889333,1005.5312487644413,103.85814472886295,45.84782624689936,0.27825770899600144,901.6731040355784,0.00017534981762681208,1587,504.74016985492216,504.74016985492216,-23171.030115103116,-1426.3788455571905,473.13101982020424,58.42310974343337,977.8711896751264,0.7848755244833812,0.12599178510317122,0.01830098676532104,0.02060676075703335
22.127986021392836,18162.518372725033,970.3571918370643,103.59728959571613,25.94753729400362,0.24692766077564182,866.7599022413482,0.0006795607074202121,363,489.89755833695153,489.89755833695153,-10859.1301737921,-1527.7344082472841,475.94826342694216,122.19157471778283,965.8458217638937,0.5531996505348212,0.2564142884614059,0.016356822083086406,0.020550944979010815
11.70412905854702,8206.949842912889,966.5416353615528,137.9913396889225,30.6037579065491,0.33829203619100834,828.5502956726303,0.0002412744472367306,1402,607.6094706578493,607.6094706578493,-7238.1785376929,-653.1555604237711,327.9596423633217,37.511072893529786,935.569113021171,0.5852064529273506,0.06732936924616964,0.01553892585188263,0.01668033680494819
28.70573558510808,23512.92040568217,1082.2551073298534,146.03299568662106,40.461026122961435,0.31181563196833517,936.2221116432324,0.0009419400777014409,331,435.87958406850294,435.87958406850294,-11620.376672450651,-1604.7823852291456,641.4331467084708,178.43578450165535,1077.3127307769737,0.7176433896277021,0.4138655546782485,0.014926227210445854,0.021103678514150594
31.16477013366547,19575.963433747605,1030.115982991013,81.74762952163493,51.70712139279387,0.19522383359766937,948.368353469378,0.0011638700550628287,168,493.51391256254266,493.51391256254266,-8973.799668825657,-2326.2621960091396,535.1624097990777,233.4183699509511,1028.6763223616204,0.0,0.39020218354245756,0.014019674603911018,0.019490182246911836
